CustomerID,Order Date,Order Month,Food Category,Item,Unit Ordered,,Unit Price (in Rs),Area,Total Amount,Profile
CUST116,10/7/2024,October,Veg,Dal Makhani ,1,Cury,200,Tirupati,200,Employed
CUST013,10/7/2024,October,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Student
CUST222,10/7/2024,October,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Employed
CUST087,10/7/2024,October,Veg,Dal Makhani ,2,Cury,200,Visakhapatnam,400,Employed
CUST022,10/7/2024,October,Veg,Bhindi Masala ,1,Cury,200,Guntur,200,Student
CUST178,10/7/2024,October,Veg,Chole ,1,Cury,200,Tirupati,200,Student
CUST234,10/7/2024,October,Veg,Veg Manchurian ,1,Cury,200,Rajahmundry,200,Employed
CUST181,10/7/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Employed
CUST089,10/7/2024,October,Veg,Veg Sandwich ,2,Other,100,Rajahmundry,200,Employed
CUST151,10/7/2024,October,Veg,Aloo Gobi ,3,Cury,150,Tirupati,450,Student
CUST076,10/7/2024,October,Veg,Vegetable Korma ,1,Cury,250,Rajahmundry,250,Employed
CUST136,10/7/2024,October,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Student
CUST121,10/7/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST297,10/7/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Tirupati,250,Student
CUST086,10/7/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Guntur,600,Employed
CUST043,10/7/2024,October,Non-Veg,Chicken Wrap ,5,Other,150,Tirupati,750,Student
CUST122,10/7/2024,October,Non-Veg,Chicken Biryani ,3,Other,300,Guntur,900,Employed
CUST007,10/7/2024,October,Veg,Veg Manchurian ,1,Cury,200,Guntur,200,Student
CUST070,10/7/2024,October,Non-Veg,Chicken Wrap ,5,Other,150,Rajahmundry,750,Student
CUST152,10/7/2024,October,Veg,Veg Sandwich ,4,Other,100,Rajahmundry,400,Employed
CUST130,10/7/2024,October,Veg,Masala Dosa ,6,Other,150,Vijayawada,900,Employed
CUST268,10/8/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Student
CUST022,10/8/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Tirupati,300,Student
CUST176,10/8/2024,October,Veg,Vegetable Korma ,2,Cury,250,Visakhapatnam,500,Employed
CUST086,10/8/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Guntur,700,Employed
CUST047,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Student
CUST119,10/8/2024,October,Veg,Pav Bhaji ,6,Other,200,Guntur,1200,Employed
CUST035,10/8/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Vijayawada,800,Student
CUST046,10/8/2024,October,Veg,Aloo Paratha ,1,Other,150,Tirupati,150,Student
CUST303,10/8/2024,October,Veg,Veg Biryani ,2,Cury,250,Vijayawada,500,Student
CUST092,10/8/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST286,10/8/2024,October,Non-Veg,Chicken Wrap ,5,Other,150,Tirupati,750,Student
CUST094,10/8/2024,October,Veg,Veg Sandwich ,5,Other,100,Tirupati,500,Student
CUST242,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Employed
CUST148,10/8/2024,October,Veg,Veg Sandwich ,7,Other,100,Visakhapatnam,700,Student
CUST095,10/8/2024,October,Non-Veg,Chicken Biryani ,7,Other,300,Tirupati,2100,Student
CUST078,10/8/2024,October,Veg,Malai Kofta ,1,Cury,250,Vijayawada,250,Employed
CUST184,10/8/2024,October,Non-Veg,Chicken Biryani ,4,Other,300,Rajahmundry,1200,Employed
CUST049,10/8/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST073,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Employed
CUST178,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Student
CUST256,10/8/2024,October,Non-Veg,Prawns Fry ,3,Cury,400,Vijayawada,1200,Employed
CUST252,10/8/2024,October,Non-Veg,Chicken Korma ,3,Cury,300,Rajahmundry,900,Employed
CUST190,10/8/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Vijayawada,700,Employed
CUST045,10/8/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Rajahmundry,350,Student
CUST194,10/8/2024,October,Veg,Masala Dosa ,4,Other,150,Tirupati,600,Employed
CUST210,10/8/2024,October,Veg,Dal Makhani ,2,Cury,200,Tirupati,400,Student
CUST103,10/8/2024,October,Non-Veg,Chicken Korma ,1,Cury,300,Tirupati,300,Student
CUST272,10/8/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Student
CUST237,10/8/2024,October,Veg,Veg Manchurian ,3,Cury,200,Rajahmundry,600,Employed
CUST280,10/8/2024,October,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Student
CUST227,10/8/2024,October,Veg,Chole ,2,Cury,200,Tirupati,400,Student
CUST138,10/8/2024,October,Veg,Veg Sandwich ,3,Other,100,Guntur,300,Employed
CUST003,10/8/2024,October,Veg,Bhindi Masala ,1,Cury,200,Tirupati,200,Employed
CUST224,10/8/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Rajahmundry,600,Employed
CUST064,10/8/2024,October,Veg,Dal Makhani ,1,Cury,200,Tirupati,200,Student
CUST240,10/8/2024,October,Non-Veg,Chicken Biryani ,2,Other,300,Rajahmundry,600,Employed
CUST155,10/8/2024,October,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Employed
CUST236,10/8/2024,October,Veg,Paneer Butter Masala ,3,Cury,250,Vijayawada,750,Employed
CUST256,10/8/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Guntur,700,Employed
CUST071,10/8/2024,October,Non-Veg,Chicken Biryani ,1,Other,300,Rajahmundry,300,Employed
CUST119,10/8/2024,October,Veg,Pav Bhaji ,8,Other,200,Visakhapatnam,1600,Employed
CUST221,10/8/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Employed
CUST185,10/8/2024,October,Non-Veg,Chicken Wrap ,4,Other,150,Rajahmundry,600,Employed
CUST139,10/8/2024,October,Veg,Veg Manchurian ,1,Cury,200,Rajahmundry,200,Employed
CUST234,10/8/2024,October,Veg,Bhindi Masala ,3,Cury,200,Visakhapatnam,600,Employed
CUST294,10/8/2024,October,Veg,Masala Dosa ,6,Other,150,Rajahmundry,900,Student
CUST147,10/8/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Rajahmundry,250,Employed
CUST260,10/8/2024,October,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Employed
CUST026,10/8/2024,October,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Employed
CUST073,10/8/2024,October,Veg,Baingan Bharta ,2,Cury,200,Rajahmundry,400,Employed
CUST222,10/8/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST105,10/8/2024,October,Non-Veg,Mutton Biryani ,3,Other,410,Visakhapatnam,1230,Employed
CUST258,10/8/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Tirupati,600,Employed
CUST119,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Visakhapatnam,250,Employed
CUST220,10/8/2024,October,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Student
CUST133,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Visakhapatnam,250,Student
CUST334,12/14/2024,October,Veg,Chole ,1,Cury,200,Guntur,200,Student
CUST208,10/8/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Rajahmundry,500,Student
CUST291,10/8/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Visakhapatnam,700,Employed
CUST137,10/8/2024,October,Non-Veg,Mutton Biryani ,1,Other,410,Tirupati,410,Student
CUST126,10/8/2024,October,Veg,Veg Sandwich ,1,Other,100,Tirupati,100,Student
CUST150,10/8/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Guntur,600,Student
CUST035,10/8/2024,October,Non-Veg,Chicken Korma ,3,Cury,300,Vijayawada,900,Student
CUST036,10/8/2024,October,Veg,Chole ,2,Cury,200,Rajahmundry,400,Employed
CUST093,10/8/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Rajahmundry,600,Employed
CUST215,10/8/2024,October,Non-Veg,Fish Curry ,3,Cury,350,Guntur,1050,Student
CUST026,10/8/2024,October,Veg,Paneer Butter Masala ,3,Cury,250,Guntur,750,Employed
CUST258,10/8/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Tirupati,600,Employed
CUST220,10/8/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Student
CUST043,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Guntur,600,Student
CUST202,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Visakhapatnam,600,Student
CUST159,10/8/2024,October,Veg,Baingan Bharta ,1,Cury,200,Visakhapatnam,200,Employed
CUST214,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Employed
CUST019,10/8/2024,October,Veg,Vegetable Korma ,2,Cury,250,Visakhapatnam,500,Student
CUST213,10/8/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Student
CUST292,10/8/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Guntur,250,Employed
CUST087,10/8/2024,October,Non-Veg,Chicken Wrap ,4,Other,150,Tirupati,600,Employed
CUST197,10/8/2024,October,Veg,Malai Kofta ,3,Cury,250,Guntur,750,Student
CUST161,10/8/2024,October,Veg,Pav Bhaji ,2,Other,200,Visakhapatnam,400,Employed
CUST105,10/8/2024,October,Veg,Vegetable Korma ,1,Cury,250,Tirupati,250,Employed
CUST248,10/8/2024,October,Veg,Aloo Paratha ,3,Other,150,Guntur,450,Employed
CUST042,10/8/2024,October,Veg,Pav Bhaji ,4,Other,200,Guntur,800,Employed
CUST034,10/8/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Student
CUST108,10/8/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Guntur,400,Employed
CUST090,10/8/2024,October,Veg,Dal Makhani ,2,Cury,200,Guntur,400,Student
CUST167,10/8/2024,October,Veg,Aloo Gobi ,1,Cury,150,Guntur,150,Employed
CUST188,10/8/2024,October,Veg,Aloo Paratha ,7,Other,150,Rajahmundry,1050,Student
CUST013,10/8/2024,October,Veg,Dal Tadka ,1,Cury,200,Visakhapatnam,200,Student
CUST178,10/8/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Visakhapatnam,200,Student
CUST026,10/8/2024,October,Veg,Bhindi Masala ,3,Cury,200,Visakhapatnam,600,Employed
CUST202,10/8/2024,October,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Student
CUST180,10/8/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Guntur,350,Employed
CUST242,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Visakhapatnam,600,Employed
CUST042,10/8/2024,October,Veg,Veg Sandwich ,6,Other,100,Tirupati,600,Employed
CUST022,10/8/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Tirupati,350,Student
CUST188,10/8/2024,October,Veg,Aloo Paratha ,3,Other,150,Rajahmundry,450,Student
CUST287,10/8/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Visakhapatnam,400,Student
CUST188,10/8/2024,October,Non-Veg,Mutton Biryani ,3,Other,410,Tirupati,1230,Student
CUST275,10/8/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Vijayawada,700,Employed
CUST204,10/8/2024,October,Veg,Veg Sandwich ,3,Other,100,Guntur,300,Student
CUST178,10/8/2024,October,Veg,Pav Bhaji ,7,Other,200,Tirupati,1400,Student
CUST292,10/8/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Visakhapatnam,400,Employed
CUST037,10/8/2024,October,Veg,Aloo Gobi ,2,Cury,150,Guntur,300,Student
CUST049,10/8/2024,October,Non-Veg,Chicken Biryani ,3,Other,300,Rajahmundry,900,Employed
CUST044,10/8/2024,October,Veg,Baingan Bharta ,1,Cury,200,Guntur,200,Student
CUST223,10/8/2024,October,Veg,Aloo Gobi ,1,Cury,150,Vijayawada,150,Student
CUST004,10/8/2024,October,Veg,Pav Bhaji ,5,Other,200,Visakhapatnam,1000,Employed
CUST190,10/8/2024,October,Veg,Bhindi Masala ,2,Cury,200,Guntur,400,Employed
CUST214,10/8/2024,October,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Employed
CUST068,10/8/2024,October,Veg,Masala Dosa ,6,Other,150,Tirupati,900,Student
CUST059,10/8/2024,October,Non-Veg,Mutton Curry ,3,Cury,400,Visakhapatnam,1200,Student
CUST049,10/8/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Employed
CUST297,10/8/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Rajahmundry,400,Student
CUST302,10/8/2024,October,Veg,Aloo Gobi ,1,Cury,150,Tirupati,150,Employed
CUST195,10/8/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Visakhapatnam,600,Employed
CUST160,10/8/2024,October,Veg,Veg Biryani ,1,Cury,250,Rajahmundry,250,Student
CUST133,10/8/2024,October,Veg,Aloo Paratha ,4,Other,150,Guntur,600,Student
CUST277,10/8/2024,October,Veg,Veg Manchurian ,2,Cury,200,Guntur,400,Student
CUST290,10/9/2024,October,Veg,Aloo Gobi ,2,Cury,150,Tirupati,300,Employed
CUST270,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST291,10/9/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Employed
CUST294,10/9/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST171,10/9/2024,October,Veg,Bhindi Masala ,1,Cury,200,Tirupati,200,Student
CUST049,10/9/2024,October,Non-Veg,Prawns Fry ,1,Cury,400,Vijayawada,400,Employed
CUST179,10/9/2024,October,Veg,Malai Kofta ,3,Cury,250,Visakhapatnam,750,Student
CUST008,10/9/2024,October,Veg,Malai Kofta ,3,Cury,250,Vijayawada,750,Employed
CUST218,10/9/2024,October,Veg,Dal Makhani ,2,Cury,200,Rajahmundry,400,Student
CUST232,10/9/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST165,10/9/2024,October,Veg,Paneer Butter Masala ,3,Cury,250,Visakhapatnam,750,Employed
CUST048,10/9/2024,October,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Student
CUST208,10/9/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Tirupati,400,Student
CUST251,10/9/2024,October,Veg,Bhindi Masala ,1,Cury,200,Guntur,200,Employed
CUST040,10/9/2024,October,Veg,Veg Biryani ,3,Cury,250,Guntur,750,Employed
CUST177,10/9/2024,October,Non-Veg,Chicken Wrap ,1,Other,150,Vijayawada,150,Student
CUST204,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Visakhapatnam,400,Student
CUST335,10/9/2024,October,Veg,Masala Dosa ,1,Other,150,Visakhapatnam,150,Employed
CUST232,10/9/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Vijayawada,500,Employed
CUST184,10/9/2024,October,Veg,Veg Biryani ,1,Cury,250,Rajahmundry,250,Employed
CUST118,10/9/2024,October,Non-Veg,Chicken Biryani ,3,Other,300,Visakhapatnam,900,Student
CUST209,10/9/2024,October,Non-Veg,Chicken Wrap ,2,Other,150,Guntur,300,Employed
CUST256,10/9/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Rajahmundry,700,Employed
CUST163,10/9/2024,October,Veg,Dal Makhani ,1,Cury,200,Rajahmundry,200,Student
CUST126,10/9/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Guntur,800,Student
CUST112,10/9/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Rajahmundry,800,Student
CUST029,10/9/2024,October,Veg,Vegetable Korma ,2,Cury,250,Guntur,500,Student
CUST109,10/9/2024,October,Veg,Baingan Bharta ,3,Cury,200,Rajahmundry,600,Employed
CUST226,10/9/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Vijayawada,600,Employed
CUST236,10/9/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Visakhapatnam,800,Employed
CUST108,10/9/2024,October,Non-Veg,Chicken Wrap ,3,Other,150,Guntur,450,Employed
CUST141,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST317,10/9/2024,October,Veg,Aloo Paratha ,2,Other,150,Tirupati,300,Student
CUST297,10/9/2024,October,Veg,Chole ,2,Cury,200,Vijayawada,400,Student
CUST191,10/9/2024,October,Veg,Chole ,3,Cury,200,Guntur,600,Employed
CUST129,10/9/2024,October,Veg,Dal Makhani ,2,Cury,200,Vijayawada,400,Student
CUST317,10/9/2024,October,Veg,Pav Bhaji ,3,Other,200,Rajahmundry,600,Student
CUST197,10/9/2024,October,Veg,Baingan Bharta ,1,Cury,200,Rajahmundry,200,Student
CUST336,12/16/2024,October,Veg,Veg Biryani ,2,Cury,250,Tirupati,500,Student
CUST295,10/9/2024,October,Veg,Chole ,2,Cury,200,Vijayawada,400,Employed
CUST184,10/9/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Rajahmundry,400,Employed
CUST088,10/9/2024,October,Veg,Aloo Paratha ,3,Other,150,Vijayawada,450,Employed
CUST295,10/9/2024,October,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Employed
CUST128,10/9/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Vijayawada,800,Employed
CUST116,10/9/2024,October,Veg,Masala Dosa ,2,Other,150,Tirupati,300,Employed
CUST265,10/9/2024,October,Veg,Aloo Paratha ,8,Other,150,Rajahmundry,1200,Student
CUST212,10/9/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Tirupati,500,Employed
CUST136,10/9/2024,October,Veg,Aloo Gobi ,2,Cury,150,Visakhapatnam,300,Student
CUST027,10/9/2024,October,Non-Veg,Chicken Tikka Masala ,3,Cury,300,Tirupati,900,Employed
CUST076,10/9/2024,October,Veg,Dal Makhani ,2,Cury,200,Tirupati,400,Employed
CUST205,10/9/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Vijayawada,250,Student
CUST216,10/9/2024,October,Non-Veg,Mutton Biryani ,4,Other,410,Visakhapatnam,1640,Employed
CUST308,10/9/2024,October,Veg,Chole ,1,Cury,200,Rajahmundry,200,Employed
CUST121,10/9/2024,October,Veg,Vegetable Korma ,2,Cury,250,Tirupati,500,Employed
CUST009,10/9/2024,October,Veg,Chole ,2,Cury,200,Rajahmundry,400,Employed
CUST236,10/9/2024,October,Veg,Vegetable Korma ,2,Cury,250,Guntur,500,Employed
CUST220,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Guntur,400,Student
CUST167,10/9/2024,October,Veg,Dal Tadka ,2,Cury,200,Rajahmundry,400,Employed
CUST151,10/9/2024,October,Veg,Baingan Bharta ,2,Cury,200,Rajahmundry,400,Student
CUST120,10/9/2024,October,Veg,Pav Bhaji ,2,Other,200,Tirupati,400,Student
CUST138,10/9/2024,October,Veg,Chole ,2,Cury,200,Rajahmundry,400,Employed
CUST040,10/9/2024,October,Veg,Vegetable Korma ,1,Cury,250,Rajahmundry,250,Employed
CUST206,10/9/2024,October,Veg,Masala Dosa ,2,Other,150,Rajahmundry,300,Employed
CUST029,10/9/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST048,10/9/2024,October,Veg,Aloo Paratha ,4,Other,150,Visakhapatnam,600,Student
CUST205,10/9/2024,October,Veg,Veg Sandwich ,2,Other,100,Vijayawada,200,Student
CUST065,10/9/2024,October,Veg,Vegetable Korma ,2,Cury,250,Tirupati,500,Employed
CUST023,10/9/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Vijayawada,700,Employed
CUST240,10/9/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Visakhapatnam,800,Employed
CUST113,10/9/2024,October,Veg,Malai Kofta ,1,Cury,250,Tirupati,250,Employed
CUST035,10/9/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Visakhapatnam,500,Student
CUST048,10/9/2024,October,Veg,Malai Kofta ,3,Cury,250,Tirupati,750,Student
CUST280,10/9/2024,October,Veg,Aloo Paratha ,5,Other,150,Tirupati,750,Student
CUST152,10/9/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Guntur,250,Employed
CUST001,10/9/2024,October,Veg,Masala Dosa ,5,Other,150,Vijayawada,750,Student
CUST084,10/9/2024,October,Veg,Baingan Bharta ,1,Cury,200,Vijayawada,200,Employed
CUST317,10/9/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Student
CUST294,10/9/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Student
CUST045,10/9/2024,October,Non-Veg,Mutton Biryani ,1,Other,410,Rajahmundry,410,Student
CUST037,10/9/2024,October,Non-Veg,Fish Curry ,3,Cury,350,Tirupati,1050,Student
CUST184,10/9/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Vijayawada,250,Employed
CUST022,10/9/2024,October,Veg,Aloo Paratha ,3,Other,150,Vijayawada,450,Student
CUST293,10/9/2024,October,Veg,Dal Tadka ,3,Cury,200,Tirupati,600,Student
CUST306,10/9/2024,October,Veg,Masala Dosa ,4,Other,150,Guntur,600,Employed
CUST084,10/9/2024,October,Non-Veg,Prawns Fry ,1,Cury,400,Vijayawada,400,Employed
CUST064,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Rajahmundry,400,Student
CUST045,10/9/2024,October,Veg,Pav Bhaji ,8,Other,200,Guntur,1600,Student
CUST010,10/9/2024,October,Veg,Chole ,2,Cury,200,Guntur,400,Student
CUST286,10/9/2024,October,Veg,Aloo Gobi ,2,Cury,150,Visakhapatnam,300,Student
CUST022,10/9/2024,October,Veg,Veg Manchurian ,1,Cury,200,Vijayawada,200,Student
CUST190,10/9/2024,October,Veg,Chole ,1,Cury,200,Vijayawada,200,Employed
CUST235,10/9/2024,October,Veg,Veg Sandwich ,2,Other,100,Guntur,200,Student
CUST007,10/9/2024,October,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST045,10/9/2024,October,Non-Veg,Chicken Wrap ,3,Other,150,Rajahmundry,450,Student
CUST136,10/9/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Rajahmundry,400,Student
CUST113,10/9/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Guntur,250,Employed
CUST067,10/9/2024,October,Veg,Aloo Paratha ,3,Other,150,Tirupati,450,Student
CUST079,10/9/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Tirupati,200,Student
CUST073,10/9/2024,October,Veg,Pav Bhaji ,2,Other,200,Tirupati,400,Employed
CUST084,10/9/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Guntur,800,Employed
CUST151,10/9/2024,October,Veg,Chole ,2,Cury,200,Tirupati,400,Student
CUST126,10/9/2024,October,Veg,Aloo Paratha ,6,Other,150,Guntur,900,Student
CUST286,10/9/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Vijayawada,800,Student
CUST174,10/9/2024,October,Veg,Malai Kofta ,2,Cury,250,Guntur,500,Student
CUST202,10/9/2024,October,Veg,Aloo Paratha ,5,Other,150,Vijayawada,750,Student
CUST303,10/9/2024,October,Non-Veg,Chicken Biryani ,5,Other,300,Vijayawada,1500,Student
CUST234,10/9/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Visakhapatnam,800,Employed
CUST092,10/9/2024,October,Veg,Chole ,2,Cury,200,Visakhapatnam,400,Employed
CUST231,10/9/2024,October,Veg,Veg Manchurian ,1,Cury,200,Visakhapatnam,200,Employed
CUST262,10/9/2024,October,Veg,Dal Makhani ,1,Cury,200,Vijayawada,200,Student
CUST181,10/9/2024,October,Veg,Paneer Tikka Masala ,3,Cury,250,Vijayawada,750,Employed
CUST226,10/9/2024,October,Veg,Aloo Gobi ,1,Cury,150,Visakhapatnam,150,Employed
CUST252,10/9/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Rajahmundry,700,Employed
CUST036,10/9/2024,October,Veg,Veg Sandwich ,7,Other,100,Visakhapatnam,700,Employed
CUST157,10/10/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Guntur,350,Employed
CUST132,10/10/2024,October,Veg,Dal Tadka ,1,Cury,200,Guntur,200,Student
CUST301,10/10/2024,October,Non-Veg,Kadai Chicken ,3,Cury,300,Vijayawada,900,Employed
CUST303,10/10/2024,October,Veg,Vegetable Korma ,1,Cury,250,Tirupati,250,Student
CUST302,10/10/2024,October,Non-Veg,Mutton Curry ,3,Cury,400,Vijayawada,1200,Employed
CUST035,10/10/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Rajahmundry,350,Student
CUST038,10/10/2024,October,Veg,Aloo Paratha ,3,Other,150,Rajahmundry,450,Employed
CUST171,10/10/2024,October,Veg,Vegetable Korma ,1,Cury,250,Rajahmundry,250,Student
CUST272,10/10/2024,October,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Student
CUST337,12/18/2024,October,Veg,Veg Sandwich ,3,Other,100,Rajahmundry,300,Student
CUST221,10/10/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Visakhapatnam,350,Employed
CUST130,10/10/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST135,10/10/2024,October,Veg,Veg Sandwich ,4,Other,100,Rajahmundry,400,Employed
CUST205,10/10/2024,October,Veg,Aloo Gobi ,3,Cury,150,Tirupati,450,Student
CUST064,10/10/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Tirupati,350,Student
CUST221,10/10/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Employed
CUST244,10/10/2024,October,Non-Veg,Chicken Biryani ,4,Other,300,Guntur,1200,Employed
CUST303,10/10/2024,October,Veg,Veg Sandwich ,2,Other,100,Vijayawada,200,Student
CUST084,10/10/2024,October,Veg,Veg Biryani ,1,Cury,250,Visakhapatnam,250,Employed
